@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}
@attribute outputs-3 {0,1,2,3,4,5}

@data
12382,'2024/12/09 03:15:28:249',11,2341,-15455,-179,22381,23357,20423,?,?,2
12383,'2024/12/09 03:15:28:267',11,2341,-15455,-179,22381,23357,20423,?,?,2
12384,'2024/12/09 03:15:28:287',11,2215,-16047,1615,16091,21757,13138,?,?,2
12385,'2024/12/09 03:15:28:304',11,2215,-16047,1615,16091,21757,13138,?,?,2
12386,'2024/12/09 03:15:28:321',11,2215,-16047,1615,16091,21757,13138,?,?,2
12387,'2024/12/09 03:15:28:341',11,-512,-13991,5816,14757,22697,8377,?,?,2
12388,'2024/12/09 03:15:28:357',11,-512,-13991,5816,14757,22697,8377,?,?,2
12389,'2024/12/09 03:15:28:376',11,-512,-13991,5816,14757,22697,8377,?,?,2
12390,'2024/12/09 03:15:28:396',11,-3164,-14496,5499,13606,19118,4653,?,?,2
12391,'2024/12/09 03:15:28:415',11,-3164,-14496,5499,13606,19118,4653,?,?,2
12392,'2024/12/09 03:15:28:434',11,-3164,-14496,5499,13606,19118,4653,?,?,2
12393,'2024/12/09 03:15:28:453',11,-6123,-13495,11245,12157,20864,735,?,?,2
12394,'2024/12/09 03:15:28:472',11,-6123,-13495,11245,12157,20864,735,?,?,2
12395,'2024/12/09 03:15:28:490',11,-6616,-11955,9491,20449,14481,4838,?,?,2
12396,'2024/12/09 03:15:28:509',11,-6616,-11955,9491,20449,14481,4838,?,?,2
12397,'2024/12/09 03:15:28:527',11,-6616,-11955,9491,20449,14481,4838,?,?,2
12398,'2024/12/09 03:15:28:544',11,-11087,-8528,10095,16351,13971,-629,?,?,2
12399,'2024/12/09 03:15:28:560',11,-11087,-8528,10095,16351,13971,-629,?,?,2
12400,'2024/12/09 03:15:28:581',11,-11087,-8528,10095,16351,13971,-629,?,?,2
12401,'2024/12/09 03:15:28:599',11,-8573,-9922,13892,21728,12442,1601,?,?,2
12402,'2024/12/09 03:15:28:617',11,-8573,-9922,13892,21728,12442,1601,?,?,2
12403,'2024/12/09 03:15:28:636',11,-8573,-9922,13892,21728,12442,1601,?,?,2
12404,'2024/12/09 03:15:28:655',11,-11672,-6248,15518,23589,7970,-3410,?,?,2
12405,'2024/12/09 03:15:28:674',11,-11672,-6248,15518,23589,7970,-3410,?,?,2
12406,'2024/12/09 03:15:28:692',11,-11672,-6248,15518,23589,7970,-3410,?,?,2
12407,'2024/12/09 03:15:28:711',11,-8823,-7648,12218,26518,2025,503,?,?,2
12408,'2024/12/09 03:15:28:728',11,-8823,-7648,12218,26518,2025,503,?,?,2
12409,'2024/12/09 03:15:28:753',11,-8823,-7648,12218,26518,2025,503,?,?,2
12410,'2024/12/09 03:15:28:767',11,-9681,-2539,14918,25742,1732,-3983,?,?,2
12411,'2024/12/09 03:15:28:782',11,-9681,-2539,14918,25742,1732,-3983,?,?,2
12412,'2024/12/09 03:15:28:800',11,-9681,-2539,14918,25742,1732,-3983,?,?,2
12413,'2024/12/09 03:15:28:819',11,-10272,-850,13680,22620,-7222,-4833,?,?,2
12414,'2024/12/09 03:15:28:839',11,-10272,-850,13680,22620,-7222,-4833,?,?,2
12415,'2024/12/09 03:15:28:856',11,-10272,-850,13680,22620,-7222,-4833,?,?,2
12416,'2024/12/09 03:15:28:875',11,-10788,2255,13455,22893,-4065,-4028,?,?,2
12417,'2024/12/09 03:15:28:895',11,-10788,2255,13455,22893,-4065,-4028,?,?,2
12418,'2024/12/09 03:15:28:915',11,-10788,2255,13455,22893,-4065,-4028,?,?,2
12419,'2024/12/09 03:15:28:934',11,-9961,4126,12976,22046,-8193,-1924,?,?,2
12420,'2024/12/09 03:15:28:951',11,-9961,4126,12976,22046,-8193,-1924,?,?,2
12421,'2024/12/09 03:15:28:970',11,-9961,4126,12976,22046,-8193,-1924,?,?,2
12422,'2024/12/09 03:15:28:986',11,-8485,6527,12399,21417,-6689,151,?,?,2
12423,'2024/12/09 03:15:29:005',11,-8485,6527,12399,21417,-6689,151,?,?,2
12424,'2024/12/09 03:15:29:021',11,-8485,6527,12399,21417,-6689,151,?,?,2
12425,'2024/12/09 03:15:29:038',11,-6233,8133,10693,21211,-4047,-1992,?,?,2
12426,'2024/12/09 03:15:29:054',11,-6233,8133,10693,21211,-4047,-1992,?,?,2
12427,'2024/12/09 03:15:29:071',11,-6233,8133,10693,21211,-4047,-1992,?,?,2
12428,'2024/12/09 03:15:29:088',11,-5826,11110,6750,18529,-4023,-893,?,?,2
12429,'2024/12/09 03:15:29:104',11,-5826,11110,6750,18529,-4023,-893,?,?,2
12430,'2024/12/09 03:15:29:122',11,-5826,11110,6750,18529,-4023,-893,?,?,2
12431,'2024/12/09 03:15:29:141',11,-5826,11110,6750,18529,-4023,-893,?,?,2
12432,'2024/12/09 03:15:29:158',11,-5238,11984,6914,14895,-2075,-1026,?,?,2
12433,'2024/12/09 03:15:29:174',11,-5238,11984,6914,14895,-2075,-1026,?,?,2
12434,'2024/12/09 03:15:29:190',11,-5238,11984,6914,14895,-2075,-1026,?,?,2
12435,'2024/12/09 03:15:29:206',11,-6203,13686,5508,11918,-1559,-70,?,?,2
12436,'2024/12/09 03:15:29:224',11,-6203,13686,5508,11918,-1559,-70,?,?,2
12437,'2024/12/09 03:15:29:242',11,-6203,13686,5508,11918,-1559,-70,?,?,2
12438,'2024/12/09 03:15:29:263',11,-4973,14392,3471,10851,-142,2690,?,?,2
12439,'2024/12/09 03:15:29:283',11,-4973,14392,3471,10851,-142,2690,?,?,2
12440,'2024/12/09 03:15:29:301',11,-4973,14392,3471,10851,-142,2690,?,?,2
12441,'2024/12/09 03:15:29:320',11,-5272,14785,2487,10121,-988,1355,?,?,2
12442,'2024/12/09 03:15:29:340',11,-5272,14785,2487,10121,-988,1355,?,?,2
12443,'2024/12/09 03:15:29:360',11,-5812,14934,1475,9075,-1553,3535,?,?,2
12444,'2024/12/09 03:15:29:378',11,-5812,14934,1475,9075,-1553,3535,?,?,2
12445,'2024/12/09 03:15:29:399',11,-5812,14934,1475,9075,-1553,3535,?,?,2
12446,'2024/12/09 03:15:29:416',11,-4640,15329,874,7286,-4410,6851,?,?,2
12447,'2024/12/09 03:15:29:433',11,-4640,15329,874,7286,-4410,6851,?,?,2
12448,'2024/12/09 03:15:29:451',11,-4640,15329,874,7286,-4410,6851,?,?,2
12449,'2024/12/09 03:15:29:469',11,-3620,14566,-1329,5126,-5496,8266,?,?,2
12450,'2024/12/09 03:15:29:488',11,-3620,14566,-1329,5126,-5496,8266,?,?,2
12451,'2024/12/09 03:15:29:508',11,-3620,14566,-1329,5126,-5496,8266,?,?,2
12452,'2024/12/09 03:15:29:527',11,-2488,15259,-74,5560,-5985,9938,?,?,2
12453,'2024/12/09 03:15:29:543',11,-2488,15259,-74,5560,-5985,9938,?,?,2
12454,'2024/12/09 03:15:29:562',11,-2488,15259,-74,5560,-5985,9938,?,?,2
12455,'2024/12/09 03:15:29:582',11,-1884,15488,-2366,5121,-8605,15735,?,?,2
12456,'2024/12/09 03:15:29:600',11,-1884,15488,-2366,5121,-8605,15735,?,?,2
12457,'2024/12/09 03:15:29:619',11,-1884,15488,-2366,5121,-8605,15735,?,?,2
12458,'2024/12/09 03:15:29:639',11,991,14377,-2200,4216,-9227,16938,?,?,2
12459,'2024/12/09 03:15:29:659',11,991,14377,-2200,4216,-9227,16938,?,?,2
12460,'2024/12/09 03:15:29:676',11,991,14377,-2200,4216,-9227,16938,?,?,2
12461,'2024/12/09 03:15:29:694',11,3431,13329,-4814,3670,-10474,19293,?,?,2
12462,'2024/12/09 03:15:29:713',11,3431,13329,-4814,3670,-10474,19293,?,?,2
12463,'2024/12/09 03:15:29:732',11,3431,13329,-4814,3670,-10474,19293,?,?,2
12464,'2024/12/09 03:15:29:751',11,4666,13239,-4459,1970,-10658,18279,?,?,2
12465,'2024/12/09 03:15:29:768',11,4666,13239,-4459,1970,-10658,18279,?,?,2
12466,'2024/12/09 03:15:29:784',11,4666,13239,-4459,1970,-10658,18279,?,?,2
12467,'2024/12/09 03:15:29:802',11,6221,12085,-5591,2810,-9342,18491,?,?,2
12468,'2024/12/09 03:15:29:820',11,6221,12085,-5591,2810,-9342,18491,?,?,2
12469,'2024/12/09 03:15:29:837',11,6221,12085,-5591,2810,-9342,18491,?,?,2
12470,'2024/12/09 03:15:29:856',11,7215,10241,-7305,-105,-11325,21615,?,?,2
12471,'2024/12/09 03:15:29:874',11,7215,10241,-7305,-105,-11325,21615,?,?,2
12472,'2024/12/09 03:15:29:893',11,7215,10241,-7305,-105,-11325,21615,?,?,2
12473,'2024/12/09 03:15:29:909',11,7671,8601,-6853,-605,-11293,22518,?,?,2
12474,'2024/12/09 03:15:29:929',11,7671,8601,-6853,-605,-11293,22518,?,?,2
12475,'2024/12/09 03:15:29:945',11,7671,8601,-6853,-605,-11293,22518,?,?,2
12476,'2024/12/09 03:15:29:962',11,7787,6754,-10467,-1862,-12614,25123,?,?,2
12477,'2024/12/09 03:15:29:978',11,7787,6754,-10467,-1862,-12614,25123,?,?,2
12478,'2024/12/09 03:15:29:995',11,7787,6754,-10467,-1862,-12614,25123,?,?,2
12479,'2024/12/09 03:15:30:014',11,7128,1598,-8432,-5397,-17335,30135,?,?,2
12480,'2024/12/09 03:15:30:033',11,7128,1598,-8432,-5397,-17335,30135,?,?,2
12481,'2024/12/09 03:15:30:050',11,7128,1598,-8432,-5397,-17335,30135,?,?,2
12482,'2024/12/09 03:15:30:067',11,7128,1598,-8432,-5397,-17335,30135,?,?,2
12483,'2024/12/09 03:15:30:085',11,7662,-1372,-12442,-1711,-19516,28652,?,?,2
12484,'2024/12/09 03:15:30:103',11,7662,-1372,-12442,-1711,-19516,28652,?,?,2
12485,'2024/12/09 03:15:30:120',11,7662,-1372,-12442,-1711,-19516,28652,?,?,2
12486,'2024/12/09 03:15:30:139',11,8368,-6410,-15385,-548,-20042,26151,?,?,2
12487,'2024/12/09 03:15:30:158',11,8368,-6410,-15385,-548,-20042,26151,?,?,2
12488,'2024/12/09 03:15:30:176',11,8368,-6410,-15385,-548,-20042,26151,?,?,2
12489,'2024/12/09 03:15:30:194',11,10425,-5255,-19835,2354,-3497,15015,?,?,2
12490,'2024/12/09 03:15:30:212',11,10425,-5255,-19835,2354,-3497,15015,?,?,2
12491,'2024/12/09 03:15:30:229',11,10425,-5255,-19835,2354,-3497,15015,?,?,2
12492,'2024/12/09 03:15:30:249',11,8887,-3959,-17665,1497,6930,9888,?,?,2
12493,'2024/12/09 03:15:30:268',11,8887,-3959,-17665,1497,6930,9888,?,?,2
12494,'2024/12/09 03:15:30:287',11,8887,-3959,-17665,1497,6930,9888,?,?,2
12495,'2024/12/09 03:15:30:304',11,7888,-1566,-17163,-2393,7959,9983,?,?,2
12496,'2024/12/09 03:15:30:323',11,7888,-1566,-17163,-2393,7959,9983,?,?,2
12497,'2024/12/09 03:15:30:341',11,5535,-3342,-13971,-3664,9972,14129,?,?,2
12498,'2024/12/09 03:15:30:360',11,5535,-3342,-13971,-3664,9972,14129,?,?,2
12499,'2024/12/09 03:15:30:377',11,5535,-3342,-13971,-3664,9972,14129,?,?,2
12500,'2024/12/09 03:15:30:395',11,5988,2302,-14875,-7299,11213,21135,?,?,2
12501,'2024/12/09 03:15:30:414',11,5988,2302,-14875,-7299,11213,21135,?,?,2
12502,'2024/12/09 03:15:30:432',11,5988,2302,-14875,-7299,11213,21135,?,?,2
12503,'2024/12/09 03:15:30:448',11,5988,2302,-14875,-7299,11213,21135,?,?,2
12504,'2024/12/09 03:15:30:465',11,9753,-7588,-13166,-10268,13359,21661,?,?,2
12505,'2024/12/09 03:15:30:481',11,9753,-7588,-13166,-10268,13359,21661,?,?,2
12506,'2024/12/09 03:15:30:498',11,9753,-7588,-13166,-10268,13359,21661,?,?,2
12507,'2024/12/09 03:15:30:517',11,6849,-5094,-9820,-7575,17004,19574,?,?,2
12508,'2024/12/09 03:15:30:536',11,6849,-5094,-9820,-7575,17004,19574,?,?,2
12509,'2024/12/09 03:15:30:552',11,6849,-5094,-9820,-7575,17004,19574,?,?,2
12510,'2024/12/09 03:15:30:568',11,10092,-9119,-11142,-7877,10371,20740,?,?,2
12511,'2024/12/09 03:15:30:586',11,10092,-9119,-11142,-7877,10371,20740,?,?,2
12512,'2024/12/09 03:15:30:604',11,10092,-9119,-11142,-7877,10371,20740,?,?,2
12513,'2024/12/09 03:15:30:621',11,9453,-10603,-8390,-1113,11818,18260,?,?,2
12514,'2024/12/09 03:15:30:640',11,9453,-10603,-8390,-1113,11818,18260,?,?,2
12515,'2024/12/09 03:15:30:657',11,9453,-10603,-8390,-1113,11818,18260,?,?,2
12516,'2024/12/09 03:15:30:677',11,8154,-12181,-9602,5357,10003,18382,?,?,2
12517,'2024/12/09 03:15:30:695',11,8154,-12181,-9602,5357,10003,18382,?,?,2
12518,'2024/12/09 03:15:30:714',11,8154,-12181,-9602,5357,10003,18382,?,?,2
12519,'2024/12/09 03:15:30:733',11,8734,-15592,-7167,21573,20294,20946,?,?,2
12520,'2024/12/09 03:15:30:753',11,8734,-15592,-7167,21573,20294,20946,?,?,2
12521,'2024/12/09 03:15:30:769',11,8734,-15592,-7167,21573,20294,20946,?,?,2
12522,'2024/12/09 03:15:30:785',11,5307,-15322,-7312,16339,15531,19001,?,?,2
12523,'2024/12/09 03:15:30:804',11,5307,-15322,-7312,16339,15531,19001,?,?,2
12524,'2024/12/09 03:15:30:823',11,5307,-15322,-7312,16339,15531,19001,?,?,2
12525,'2024/12/09 03:15:30:841',11,2692,-15526,1454,18726,19735,18675,?,?,2
12526,'2024/12/09 03:15:30:859',11,2692,-15526,1454,18726,19735,18675,?,?,2
12527,'2024/12/09 03:15:30:879',11,2692,-15526,1454,18726,19735,18675,?,?,2
12528,'2024/12/09 03:15:30:896',11,-1071,-15049,3518,23687,17710,20641,?,?,2
12529,'2024/12/09 03:15:30:912',11,-1071,-15049,3518,23687,17710,20641,?,?,2
12530,'2024/12/09 03:15:30:928',11,-1071,-15049,3518,23687,17710,20641,?,?,2
12531,'2024/12/09 03:15:30:949',11,-845,-17600,5786,21417,18338,16038,?,?,2
12532,'2024/12/09 03:15:30:965',11,-845,-17600,5786,21417,18338,16038,?,?,2
12533,'2024/12/09 03:15:30:982',11,-845,-17600,5786,21417,18338,16038,?,?,2
12534,'2024/12/09 03:15:31:001',11,-3840,-14618,5688,12810,15897,8174,?,?,2
12535,'2024/12/09 03:15:31:021',11,-3840,-14618,5688,12810,15897,8174,?,?,2
12536,'2024/12/09 03:15:31:037',11,-3840,-14618,5688,12810,15897,8174,?,?,2
12537,'2024/12/09 03:15:31:054',11,-6177,-12737,7280,7678,15024,3140,?,?,2
12538,'2024/12/09 03:15:31:074',11,-6177,-12737,7280,7678,15024,3140,?,?,2
12539,'2024/12/09 03:15:31:092',11,-6177,-12737,7280,7678,15024,3140,?,?,2
12540,'2024/12/09 03:15:31:111',11,-6896,-12016,6785,8926,16996,2858,?,?,2
12541,'2024/12/09 03:15:31:128',11,-6896,-12016,6785,8926,16996,2858,?,?,2
12542,'2024/12/09 03:15:31:146',11,-6896,-12016,6785,8926,16996,2858,?,?,2
12543,'2024/12/09 03:15:31:165',11,-10438,-11430,11337,7604,10845,3405,?,?,2
12544,'2024/12/09 03:15:31:182',11,-10438,-11430,11337,7604,10845,3405,?,?,2
12545,'2024/12/09 03:15:31:202',11,-10438,-11430,11337,7604,10845,3405,?,?,2
12546,'2024/12/09 03:15:31:221',11,-7857,-11997,8262,18172,12466,726,?,?,2
12547,'2024/12/09 03:15:31:241',11,-7857,-11997,8262,18172,12466,726,?,?,2
12548,'2024/12/09 03:15:31:261',11,-7857,-11997,8262,18172,12466,726,?,?,2
12549,'2024/12/09 03:15:31:279',11,-9548,-9003,11814,16602,7388,3602,?,?,2
12550,'2024/12/09 03:15:31:300',11,-9548,-9003,11814,16602,7388,3602,?,?,2
12551,'2024/12/09 03:15:31:319',11,-9548,-9003,11814,16602,7388,3602,?,?,2
12552,'2024/12/09 03:15:31:339',11,-9258,-8615,10664,23853,6993,-1828,?,?,2
12553,'2024/12/09 03:15:31:360',11,-9258,-8615,10664,23853,6993,-1828,?,?,2
12554,'2024/12/09 03:15:31:376',11,-12789,-5882,7200,18347,1519,2378,?,?,2
12555,'2024/12/09 03:15:31:396',11,-12789,-5882,7200,18347,1519,2378,?,?,2
12556,'2024/12/09 03:15:31:417',11,-12789,-5882,7200,18347,1519,2378,?,?,2
12557,'2024/12/09 03:15:31:434',11,-12789,-5882,7200,18347,1519,2378,?,?,2
12558,'2024/12/09 03:15:31:453',11,-10123,-3945,15562,22563,4292,-3319,?,?,2
12559,'2024/12/09 03:15:31:474',11,-10123,-3945,15562,22563,4292,-3319,?,?,2
12560,'2024/12/09 03:15:31:493',11,-12162,-3143,12380,19523,-9544,-4193,?,?,2
12561,'2024/12/09 03:15:31:510',11,-12162,-3143,12380,19523,-9544,-4193,?,?,2
12562,'2024/12/09 03:15:31:528',11,-12162,-3143,12380,19523,-9544,-4193,?,?,2
12563,'2024/12/09 03:15:31:548',11,-13499,-1562,15428,26040,-5540,-3335,?,?,2
12564,'2024/12/09 03:15:31:567',11,-13499,-1562,15428,26040,-5540,-3335,?,?,2
12565,'2024/12/09 03:15:31:583',11,-13499,-1562,15428,26040,-5540,-3335,?,?,2
12566,'2024/12/09 03:15:31:602',11,-11603,917,15722,23333,-8166,3,?,?,2
12567,'2024/12/09 03:15:31:622',11,-11603,917,15722,23333,-8166,3,?,?,2
12568,'2024/12/09 03:15:31:641',11,-11603,917,15722,23333,-8166,3,?,?,2
12569,'2024/12/09 03:15:31:659',11,-8170,3697,13504,27198,-5701,-636,?,?,2
12570,'2024/12/09 03:15:31:676',11,-8170,3697,13504,27198,-5701,-636,?,?,2
12571,'2024/12/09 03:15:31:696',11,-8170,3697,13504,27198,-5701,-636,?,?,2
12572,'2024/12/09 03:15:31:715',11,-4965,3004,8931,26253,-10489,-1381,?,?,2
12573,'2024/12/09 03:15:31:733',11,-4965,3004,8931,26253,-10489,-1381,?,?,2
12574,'2024/12/09 03:15:31:752',11,-4965,3004,8931,26253,-10489,-1381,?,?,2
12575,'2024/12/09 03:15:31:769',11,-8576,10870,7573,21726,-5715,-1448,?,?,2
12576,'2024/12/09 03:15:31:789',11,-8576,10870,7573,21726,-5715,-1448,?,?,2
12577,'2024/12/09 03:15:31:807',11,-8576,10870,7573,21726,-5715,-1448,?,?,2
12578,'2024/12/09 03:15:31:826',11,-6678,12351,6341,16526,-2332,2726,?,?,2
12579,'2024/12/09 03:15:31:846',11,-6678,12351,6341,16526,-2332,2726,?,?,2
12580,'2024/12/09 03:15:31:864',11,-6678,12351,6341,16526,-2332,2726,?,?,2
12581,'2024/12/09 03:15:31:882',11,-4471,13217,6325,12273,274,5150,?,?,2
12582,'2024/12/09 03:15:31:899',11,-4471,13217,6325,12273,274,5150,?,?,2
12583,'2024/12/09 03:15:31:918',11,-4471,13217,6325,12273,274,5150,?,?,2
12584,'2024/12/09 03:15:31:934',11,-3838,14000,5165,11938,-1716,3158,?,?,2
12585,'2024/12/09 03:15:31:954',11,-3838,14000,5165,11938,-1716,3158,?,?,2
12586,'2024/12/09 03:15:31:974',11,-3838,14000,5165,11938,-1716,3158,?,?,2
12587,'2024/12/09 03:15:31:991',11,-4745,14753,3631,8928,-2585,5008,?,?,2
12588,'2024/12/09 03:15:32:009',11,-4745,14753,3631,8928,-2585,5008,?,?,2
12589,'2024/12/09 03:15:32:027',11,-4745,14753,3631,8928,-2585,5008,?,?,2
12590,'2024/12/09 03:15:32:046',11,-3391,13942,3681,8129,-4422,5618,?,?,2
12591,'2024/12/09 03:15:32:062',11,-3391,13942,3681,8129,-4422,5618,?,?,2
12592,'2024/12/09 03:15:32:080',11,-3391,13942,3681,8129,-4422,5618,?,?,2
12593,'2024/12/09 03:15:32:096',11,-2848,15641,1283,5874,-10110,7192,?,?,2
12594,'2024/12/09 03:15:32:115',11,-2848,15641,1283,5874,-10110,7192,?,?,2
12595,'2024/12/09 03:15:32:135',11,-2848,15641,1283,5874,-10110,7192,?,?,2
12596,'2024/12/09 03:15:32:151',11,-3143,15627,-1993,3656,-12693,14103,?,?,2
12597,'2024/12/09 03:15:32:170',11,-3143,15627,-1993,3656,-12693,14103,?,?,2
12598,'2024/12/09 03:15:32:188',11,-3143,15627,-1993,3656,-12693,14103,?,?,2
12599,'2024/12/09 03:15:32:206',11,-1990,13230,-1838,-4,-13376,19893,?,?,2
12600,'2024/12/09 03:15:32:224',11,-1990,13230,-1838,-4,-13376,19893,?,?,2
12601,'2024/12/09 03:15:32:243',11,-1990,13230,-1838,-4,-13376,19893,?,?,2
12602,'2024/12/09 03:15:32:261',11,3411,13936,-543,1595,-12975,15478,?,?,2
12603,'2024/12/09 03:15:32:280',11,3411,13936,-543,1595,-12975,15478,?,?,2
12604,'2024/12/09 03:15:32:297',11,3411,13936,-543,1595,-12975,15478,?,?,2
12605,'2024/12/09 03:15:32:314',11,5085,13239,-2589,2960,-10916,15756,?,?,2
12606,'2024/12/09 03:15:32:332',11,5085,13239,-2589,2960,-10916,15756,?,?,2
12607,'2024/12/09 03:15:32:351',11,5085,13239,-2589,2960,-10916,15756,?,?,2
12608,'2024/12/09 03:15:32:368',11,7125,11824,-2948,2678,-7971,11391,?,?,2
12609,'2024/12/09 03:15:32:388',11,7125,11824,-2948,2678,-7971,11391,?,?,2
12610,'2024/12/09 03:15:32:407',11,7125,11824,-2948,2678,-7971,11391,?,?,2
12611,'2024/12/09 03:15:32:424',11,8330,12794,-3254,1776,-7227,11102,?,?,2
12612,'2024/12/09 03:15:32:443',11,8330,12794,-3254,1776,-7227,11102,?,?,2
12613,'2024/12/09 03:15:32:460',11,8330,12794,-3254,1776,-7227,11102,?,?,2
12614,'2024/12/09 03:15:32:478',11,10210,11648,-2897,1919,-7245,10305,?,?,2
12615,'2024/12/09 03:15:32:498',11,10210,11648,-2897,1919,-7245,10305,?,?,2
12616,'2024/12/09 03:15:32:516',11,10210,11648,-2897,1919,-7245,10305,?,?,2
12617,'2024/12/09 03:15:32:535',11,11854,10514,-4893,2053,-9083,11322,?,?,2
12618,'2024/12/09 03:15:32:555',11,11854,10514,-4893,2053,-9083,11322,?,?,2
12619,'2024/12/09 03:15:32:575',11,10933,9385,-6397,578,-9320,9493,?,?,2
12620,'2024/12/09 03:15:32:592',11,10933,9385,-6397,578,-9320,9493,?,?,2
12621,'2024/12/09 03:15:32:612',11,10933,9385,-6397,578,-9320,9493,?,?,2
12622,'2024/12/09 03:15:32:630',11,10933,9385,-6397,578,-9320,9493,?,?,2
12623,'2024/12/09 03:15:32:649',11,10496,9024,-8378,-557,-8052,11110,?,?,2
12624,'2024/12/09 03:15:32:666',11,10496,9024,-8378,-557,-8052,11110,?,?,2
12625,'2024/12/09 03:15:32:686',11,9744,8135,-7951,-3407,-10561,15054,?,?,2
12626,'2024/12/09 03:15:32:701',11,9744,8135,-7951,-3407,-10561,15054,?,?,2
12627,'2024/12/09 03:15:32:717',11,9744,8135,-7951,-3407,-10561,15054,?,?,2
12628,'2024/12/09 03:15:32:737',11,9744,8135,-7951,-3407,-10561,15054,?,?,2
12629,'2024/12/09 03:15:32:756',11,10598,5107,-8419,-2648,-10422,15979,?,?,2
12630,'2024/12/09 03:15:32:774',11,10598,5107,-8419,-2648,-10422,15979,?,?,2
12631,'2024/12/09 03:15:32:792',11,10598,5107,-8419,-2648,-10422,15979,?,?,2
12632,'2024/12/09 03:15:32:811',11,11008,2862,-9118,-7274,-15332,14106,?,?,2
12633,'2024/12/09 03:15:32:830',11,11008,2862,-9118,-7274,-15332,14106,?,?,2
12634,'2024/12/09 03:15:32:850',11,7422,4284,-10399,-2803,-18999,12600,?,?,2
12635,'2024/12/09 03:15:32:870',11,7422,4284,-10399,-2803,-18999,12600,?,?,2
12636,'2024/12/09 03:15:32:890',11,7422,4284,-10399,-2803,-18999,12600,?,?,2
12637,'2024/12/09 03:15:32:909',11,8070,1957,-14590,-593,-15150,15318,?,?,2
12638,'2024/12/09 03:15:32:929',11,8070,1957,-14590,-593,-15150,15318,?,?,2
12639,'2024/12/09 03:15:32:946',11,8070,1957,-14590,-593,-15150,15318,?,?,2
12640,'2024/12/09 03:15:32:965',11,7602,2803,-17851,1228,-10165,25264,?,?,2
12641,'2024/12/09 03:15:32:981',11,7602,2803,-17851,1228,-10165,25264,?,?,2
12642,'2024/12/09 03:15:32:999',11,7602,2803,-17851,1228,-10165,25264,?,?,2
12643,'2024/12/09 03:15:33:018',11,7783,-4352,-16542,-1059,-77,24256,?,?,2
12644,'2024/12/09 03:15:33:036',11,7783,-4352,-16542,-1059,-77,24256,?,?,2
12645,'2024/12/09 03:15:33:056',11,7783,-4352,-16542,-1059,-77,24256,?,?,2
12646,'2024/12/09 03:15:33:076',11,6069,761,-20292,-745,11284,25472,?,?,2
12647,'2024/12/09 03:15:33:093',11,6069,761,-20292,-745,11284,25472,?,?,2
12648,'2024/12/09 03:15:33:112',11,6069,761,-20292,-745,11284,25472,?,?,2
12649,'2024/12/09 03:15:33:129',11,6330,-1931,-14315,-5425,12848,22518,?,?,2
12650,'2024/12/09 03:15:33:149',11,6330,-1931,-14315,-5425,12848,22518,?,?,2
12651,'2024/12/09 03:15:33:168',11,6330,-1931,-14315,-5425,12848,22518,?,?,2
12652,'2024/12/09 03:15:33:186',11,9076,-4339,-15083,-907,20735,24045,?,?,2
12653,'2024/12/09 03:15:33:204',11,9076,-4339,-15083,-907,20735,24045,?,?,2
12654,'2024/12/09 03:15:33:224',11,9076,-4339,-15083,-907,20735,24045,?,?,2
12655,'2024/12/09 03:15:33:242',11,8425,-7187,-8318,-5071,17076,25005,?,?,2
12656,'2024/12/09 03:15:33:259',11,8425,-7187,-8318,-5071,17076,25005,?,?,2
12657,'2024/12/09 03:15:33:275',11,8425,-7187,-8318,-5071,17076,25005,?,?,2
12658,'2024/12/09 03:15:33:295',11,10915,-9510,-11139,5997,20252,21822,?,?,2
12659,'2024/12/09 03:15:33:314',11,10915,-9510,-11139,5997,20252,21822,?,?,2
12660,'2024/12/09 03:15:33:332',11,10915,-9510,-11139,5997,20252,21822,?,?,2
12661,'2024/12/09 03:15:33:351',11,8839,-11662,-6416,4901,18121,22173,?,?,2
12662,'2024/12/09 03:15:33:371',11,8839,-11662,-6416,4901,18121,22173,?,?,2
12663,'2024/12/09 03:15:33:391',11,8839,-11662,-6416,4901,18121,22173,?,?,2
12664,'2024/12/09 03:15:33:407',11,9093,-12993,-8836,1112,13712,15016,?,?,2
12665,'2024/12/09 03:15:33:424',11,9093,-12993,-8836,1112,13712,15016,?,?,2
12666,'2024/12/09 03:15:33:442',11,9093,-12993,-8836,1112,13712,15016,?,?,2
12667,'2024/12/09 03:15:33:458',11,6982,-13689,-492,13912,18772,22514,?,?,2
12668,'2024/12/09 03:15:33:475',11,6982,-13689,-492,13912,18772,22514,?,?,2
12669,'2024/12/09 03:15:33:492',11,6982,-13689,-492,13912,18772,22514,?,?,2
12670,'2024/12/09 03:15:33:509',11,2763,-13881,406,18419,15116,22778,?,?,2
12671,'2024/12/09 03:15:33:526',11,2763,-13881,406,18419,15116,22778,?,?,2
12672,'2024/12/09 03:15:33:545',11,2763,-13881,406,18419,15116,22778,?,?,2
12673,'2024/12/09 03:15:33:562',11,3484,-17357,2772,28428,20805,23484,?,?,2
